Temperature,DSFbase001_SYPRO_noncanon_ID001081,DSFbase001_SYPRO_noncanon_ID001082,DSFbase001_SYPRO_noncanon_ID001083,DSFbase001_SYPRO_noncanon_ID001084,DSFbase001_SYPRO_noncanon_ID001085,DSFbase001_SYPRO_noncanon_ID001086,DSFbase001_SYPRO_noncanon_ID001087,DSFbase001_SYPRO_noncanon_ID001088,DSFbase001_SYPRO_noncanon_ID001089,DSFbase001_SYPRO_noncanon_ID001090,DSFbase001_SYPRO_noncanon_ID001091,DSFbase001_SYPRO_noncanon_ID001092,DSFbase001_SYPRO_noncanon_ID001093,DSFbase001_SYPRO_noncanon_ID001094,DSFbase001_SYPRO_noncanon_ID001095,DSFbase001_SYPRO_noncanon_ID001096,DSFbase001_SYPRO_noncanon_ID001097,DSFbase001_SYPRO_noncanon_ID001098,DSFbase001_SYPRO_noncanon_ID001099,DSFbase001_SYPRO_noncanon_ID001100,DSFbase001_SYPRO_noncanon_ID001101,DSFbase001_SYPRO_noncanon_ID001102,DSFbase001_SYPRO_noncanon_ID001103,DSFbase001_SYPRO_noncanon_ID001104,DSFbase001_SYPRO_noncanon_ID001105,DSFbase001_SYPRO_noncanon_ID001106,DSFbase001_SYPRO_noncanon_ID001107,DSFbase001_SYPRO_noncanon_ID001108,DSFbase001_SYPRO_noncanon_ID001109,DSFbase001_SYPRO_noncanon_ID001110,DSFbase001_SYPRO_noncanon_ID001111,DSFbase001_SYPRO_noncanon_ID001112,DSFbase001_SYPRO_noncanon_ID001113,DSFbase001_SYPRO_noncanon_ID001114,DSFbase001_SYPRO_noncanon_ID001115,DSFbase001_SYPRO_noncanon_ID001116,DSFbase001_SYPRO_noncanon_ID001117,DSFbase001_SYPRO_noncanon_ID001118,DSFbase001_SYPRO_noncanon_ID001119,DSFbase001_SYPRO_noncanon_ID001120,DSFbase001_SYPRO_noncanon_ID001121,DSFbase001_SYPRO_noncanon_ID001122,DSFbase001_SYPRO_noncanon_ID001123,DSFbase001_SYPRO_noncanon_ID001124,DSFbase001_SYPRO_noncanon_ID001125,DSFbase001_SYPRO_noncanon_ID001126,DSFbase001_SYPRO_noncanon_ID001127,DSFbase001_SYPRO_noncanon_ID001128,DSFbase001_SYPRO_noncanon_ID001129,DSFbase001_SYPRO_noncanon_ID001130,DSFbase001_SYPRO_noncanon_ID001131,DSFbase001_SYPRO_noncanon_ID001132,DSFbase001_SYPRO_noncanon_ID001133,DSFbase001_SYPRO_noncanon_ID001134,DSFbase001_SYPRO_noncanon_ID001135,DSFbase001_SYPRO_noncanon_ID001136,DSFbase001_SYPRO_noncanon_ID001137,DSFbase001_SYPRO_noncanon_ID001138,DSFbase001_SYPRO_noncanon_ID001139,DSFbase001_SYPRO_noncanon_ID001140,DSFbase001_SYPRO_noncanon_ID001141,DSFbase001_SYPRO_noncanon_ID001142,DSFbase001_SYPRO_noncanon_ID001143,DSFbase001_SYPRO_noncanon_ID001144,DSFbase001_SYPRO_noncanon_ID001145,DSFbase001_SYPRO_noncanon_ID001146,DSFbase001_SYPRO_noncanon_ID001147,DSFbase001_SYPRO_noncanon_ID001148,DSFbase001_SYPRO_noncanon_ID001149,DSFbase001_SYPRO_noncanon_ID001150,DSFbase001_SYPRO_noncanon_ID001151,DSFbase001_SYPRO_noncanon_ID001152,DSFbase001_SYPRO_noncanon_ID001153,DSFbase001_SYPRO_noncanon_ID001154,DSFbase001_SYPRO_noncanon_ID001155,DSFbase001_SYPRO_noncanon_ID001156,DSFbase001_SYPRO_noncanon_ID001157,DSFbase001_SYPRO_noncanon_ID001158,DSFbase001_SYPRO_noncanon_ID001159,DSFbase001_SYPRO_noncanon_ID001160,DSFbase001_SYPRO_noncanon_ID001161,DSFbase001_SYPRO_noncanon_ID001162,DSFbase001_SYPRO_noncanon_ID001163,DSFbase001_SYPRO_noncanon_ID001164,DSFbase001_SYPRO_noncanon_ID001165,DSFbase001_SYPRO_noncanon_ID001166,DSFbase001_SYPRO_noncanon_ID001167,DSFbase001_SYPRO_noncanon_ID001168,DSFbase001_SYPRO_noncanon_ID001169,DSFbase001_SYPRO_noncanon_ID001170,DSFbase001_SYPRO_noncanon_ID001171,DSFbase001_SYPRO_noncanon_ID001172,DSFbase001_SYPRO_noncanon_ID001173,DSFbase001_SYPRO_noncanon_ID001174,DSFbase001_SYPRO_noncanon_ID001175,DSFbase001_SYPRO_noncanon_ID001176
35,0.8100700304995373,0.795170642713553,0.46556415703850146,0.9729104185207733,0.004972975937527543,0.11620568711397294,0.4019034673283218,0.15964292415252432,0.058032613755689286,0.03351902353532037,0.09025602456722326,0.34735250672113016,0.21386168963387744,0.28861458562096887,0.1168377490734379,0.03707763064909598,0.5562184414777974,0.17685677852385093,0.21680991562295646,0.9892677395835168,0.9542979789731219,0.9649847586691971,0.7364481184667272,0.7303107800228439,0.7728916994377715,0.2825512005623518,0.31939741878353095,0.6658010104786082,0.8545114742236,0.5479906047866898,0.618184475743113,0.5023018003216535,0.5500227407319572,0.997583451839095,0.4184864411712792,0.8706131425722864,0.4314492533697721,0.4119426927642278,0.2813978976730401,0.41188528597466934,0.7593390891372259,0.6531423020608434,0.7657888037735714,0.33640752647879757,0.3410303971436318,0.31443835067252707,0.9071145331875876,0.8462185777204374,0.8755611737863799,0.466328782529146,0.5512838622631507,0.47774136354594027,0.8764791354363326,0.8126431539102912,0.8138598075372456,0.30916415721926893,0.27655474338363323,0.2649678622356715,0.8890601556785517,0.8056599625783012,0.8896784923679384,0.37703917301997253,0.4125231773701995,0.4556796454715289,0.17512100243313872,0.3314043513093374,0.770279687458381,0.780585212603623,0.7498364986708603,0.7908273988857578,0.699471995340225,0.841619901794276,0.8746123979181577,0.869960303445514,0.7741268064165338,0.3552741354855705,0.8710653642226527,0.8552424477619764,0.5006228866346326,0.9452809838042592,0.6685529787529504,0.4602642344577823,0.5421470114546151,0.24659543937511877,0.23117338296913717,0.7752715274277069,0.8728437553937844,0.46702800361336927,0.21856151132354673,0.6379938165578837,0.8581701330374586,0.5168925459825753,0.6423507946737195,0.41296673173568277,0.88414241852047,0.849695212703998
36,0.7875951259956776,0.7497530706392308,0.3684882570355917,0.974927304233655,0,0.1007792992816086,0.38002069006957384,0.14571764291073286,0.03673302911103128,0.030702600153981057,0.07810863777477393,0.3283369169445917,0.20088134163075377,0.26216645117539694,0.11166153318701741,0.02622645002528188,0.534446307082186,0.1659634892483459,0.19548321033102062,0.9826234574048144,0.9479104676544822,0.9732066920022043,0.6772172346138926,0.6730081546449652,0.7130664743354977,0.21837806500212423,0.23261884045936856,0.6267505602084041,0.8318205697911767,0.5089901552076669,0.6073109462030767,0.47350287287587994,0.575421070488962,1,0.3739960155555831,0.8375695142726153,0.400371254898435,0.387797857995169,0.2522546050586577,0.42154996289033264,0.7510316924037587,0.6473935480027286,0.7599653817150632,0.30542794549071145,0.3053983459071098,0.28431359623573804,0.8897147960206662,0.8414529031994841,0.8606287911675912,0.419091898385828,0.5195401878547693,0.44205605312824325,0.855749688535489,0.823260304818705,0.7955372792690627,0.26250890827732365,0.22721497099419252,0.22506655090172492,0.8769983926441252,0.7998730349807724,0.8784700252549437,0.3431293606504872,0.3662125355473585,0.4132767667754187,0.16448105406853267,0.3154171542059657,0.7464370958930591,0.7567936099361723,0.7253362898217999,0.7937361270509378,0.6947001616742836,0.8353282558467782,0.8985426928359479,0.8944907929677576,0.7998055793471158,0.34218398602951966,0.8710470600438086,0.8482354624566988,0.45251230942635196,0.9609246944720469,0.6581377586446323,0.4049862517604465,0.48250333995185474,0.27149874583619316,0.1903226941383646,0.734805920901884,0.8516341262830855,0.4518719261266676,0.21806835855999449,0.6306836138783924,0.8379057328574235,0.469651500484027,0.6159621033954626,0.37845661834946337,0.857581479524848,0.8215745402306283
37,0.751473157442777,0.7020724635997097,0.2571629172608474,0.9725686064018828,0.0016022621078497091,0.0894818350791033,0.36188127521638636,0.1364979278401251,0.01911882145746487,0.034590066615390165,0.06992953988370001,0.31283973803792164,0.1923839593312586,0.23972217934226914,0.11248408036498583,0.019086860748131176,0.5157623433488622,0.16002378013136154,0.17781449047441156,0.9755152238306605,0.9329875530915192,0.9722353494813115,0.6103554826499301,0.6065350497567426,0.640738283718255,0.16805920601804997,0.1655460592790449,0.583608046778968,0.8079343617442017,0.47445711697604614,0.5943975636585371,0.45046623721658025,0.5962313496223565,0.9933155784504837,0.3334496380221329,0.8022572220622168,0.37718301238493684,0.367116967907985,0.2287827426933859,0.4240978537622078,0.7420384009662921,0.6415702528790657,0.7533222221360556,0.2788267501790204,0.2765020629883274,0.2595588326373463,0.8719846281356087,0.8338098063144144,0.8451805692131577,0.37648095181272545,0.4897515511511627,0.41089805163164544,0.8337698502124209,0.8346721857734882,0.7775115393924424,0.22315004117885878,0.18466291346335031,0.1915661890054032,0.8643625420495491,0.7932596173363223,0.8663411746637772,0.31581096055567204,0.3249221064079738,0.37294136967499547,0.14518907113165286,0.2912222462420338,0.722588157708085,0.7326339268232598,0.7012501334582097,0.7939317969295164,0.6850237093294994,0.8308782970601957,0.924555258857882,0.92074534815367,0.8296937238171851,0.33743200073818036,0.8705040360714361,0.8498137685526866,0.41281811710268757,0.9717784741861798,0.6552388557144836,0.36729595600563403,0.42559413195293555,0.3089629728422515,0.14814175689961784,0.6990788689794224,0.8384961367812932,0.43774186713060537,0.23367854026782117,0.6183373411198911,0.8207396087379726,0.4379235237173274,0.5861419616179713,0.35546787390455714,0.8358588368212623,0.8011544385054444
38,0.7075412336027946,0.6558008064422433,0.16262259538430135,0.9707517584631228,0.012693473120172084,0.08378536827214593,0.3484040453815785,0.13346527972352362,0.006290257604678843,0.04694869505525153,0.06725655635378298,0.30189192496255035,0.18969212814365327,0.22202574159602226,0.12180016235983179,0.017331291168425748,0.5008262525626923,0.1602686147750072,0.1645023964749553,0.9632742189789988,0.9153809759925723,0.982814480144296,0.5308895330455836,0.5274642990067755,0.5569047254269107,0.14390580775251466,0.1243149795244772,0.5370409740237203,0.784122979384731,0.446475428176523,0.5814014891257173,0.42757401640170095,0.6118890295287223,0.9809756825975123,0.29815956186919673,0.7659976938772431,0.36008568081147957,0.34957394464999697,0.2107847448012213,0.4261190135169694,0.7317706117679608,0.6350659731792567,0.7453154684604903,0.24977654799095814,0.25281018945875,0.23218419799140982,0.8539194711230081,0.8238471802359808,0.8292506243919701,0.33765027019389726,0.46170748622116836,0.38251800765819016,0.8106258658267371,0.842727159739786,0.7597513284489668,0.19256071175234327,0.15284557871185478,0.1654620883149342,0.8506354246558304,0.7854295849051752,0.8526609413800881,0.29395800580001463,0.28870794168923936,0.33437009639255966,0.1325379208323793,0.26977151601030946,0.698627447992274,0.7079645802117123,0.6774385998327574,0.7992617882704093,0.6791359467320647,0.8289027243660142,0.9497949262555792,0.9460349876186493,0.8597193280585799,0.3383841642468708,0.8589907075785406,0.836068630299147,0.3743326214628942,0.987872302479044,0.6560547146229694,0.3300751123331752,0.36022929313560653,0.3482895648107844,0.10201195883266595,0.6733146968516556,0.8141796878966009,0.42293151326575057,0.2436364326087781,0.6196702164204745,0.7929440949579716,0.3706195546950614,0.5577864633462501,0.3391950824438267,0.7938205802817164,0.779704142777639
39,0.6562065085428345,0.6023478624632547,0.0956462268269258,0.9673307241027471,0.03756102009412814,0.08589568049250934,0.34084905316093317,0.13874590503391804,0,0.07255955945032105,0.07211765611460066,0.2969984420029777,0.19492440344776887,0.21023879618314123,0.14382365859765395,0.02370837328789916,0.4909680261750711,0.1688722684343075,0.15719202150861553,0.9503754393650571,0.8964099409478322,0.9904249309363675,0.439001305931486,0.4379246939083334,0.46445420369468604,0.12371687754633555,0.10816826927829869,0.48639273889552326,0.7568409458285689,0.422337518835373,0.5675275734980025,0.40831279191465764,0.6233075239694792,0.9647107509825263,0.2673613298149999,0.7300248339062247,0.34711823392584895,0.33313682589268623,0.19813827409700868,0.424484580508925,0.7207030584032147,0.6283278646643238,0.736470275710129,0.216132312425042,0.2291468557562612,0.20981675579563416,0.8355608791041537,0.812087475573912,0.8129332231107278,0.3060578380895695,0.4362954289439427,0.35575510559774504,0.7870215918870751,0.8457223789208964,0.7426610507191685,0.15921129230199263,0.12563230240790427,0.14197386822873143,0.8353964356703818,0.7761492909868642,0.8370743258454052,0.27057901103476906,0.25536302604660077,0.2998756124751096,0.12152573787595103,0.24806640477312497,0.6748225324605339,0.6832456330751873,0.6541748657055948,0.8131777994740548,0.6872149259768106,0.8301268572985311,0.9704054909574112,0.9674850325943023,0.8881778830605049,0.3458886567339217,0.860095059702131,0.8331201463835596,0.33756747938541914,0.9817744825770516,0.6432092764893748,0.28182214472536954,0.28394110970109815,0.39626434334361127,0.05588132307780042,0.6486595481416971,0.7707248230838745,0.40928100639031023,0.23986191722620356,0.6154723462727594,0.7752860148424144,0.31245159728944627,0.5309793024949151,0.32318395148897355,0.7637760679558244,0.7580700687227421
40,0.6193405584673207,0.5672316023100976,0.06066106923547053,0.9679240400250294,0.08145541789149732,0.09912957006380302,0.3416400741934132,0.15489806086563188,0.002500387936164715,0.11679907704682638,0.08777928300952778,0.3009801649918519,0.21110145386572096,0.20675774955294016,0.18329439026779232,0.041712824870658256,0.48822059342279733,0.1885008973598734,0.15806571283638193,0.9372949265780698,0.8818416358987197,0.9811879222125343,0.346871914348396,0.34568293515123744,0.3676449520574965,0.09659652833104987,0.10191975232023383,0.43350277559833217,0.7282443121470835,0.40232825753013285,0.5514513915752212,0.391421597286736,0.6313744426823671,0.9474944805973163,0.2404112407542824,0.6937604337914726,0.3365342832249327,0.31756560327713373,0.18833625559504102,0.42616218160188124,0.7088982370197177,0.6213067110239594,0.7267275117136632,0.18689934887531776,0.20810959296475107,0.1848894237371916,0.8169534625586153,0.7987807386672032,0.7962026239455842,0.27671870066891247,0.4112200135267861,0.33157174666793576,0.7636434737589001,0.8431925514891573,0.7266382402247983,0.13005922431107447,0.10589288362993769,0.11715106667689382,0.8188088907669422,0.7656677165175755,0.8197670807579935,0.2468957336447874,0.23283427734151244,0.2645201818780987,0.10583039681738868,0.21255232767328325,0.6511428734286592,0.6585419997261318,0.6313555143284405,0.8310569959437037,0.699193390741315,0.8326831010845195,0.9859902513767065,0.9835058043259489,0.9148574042975034,0.3557661733927054,0.8548905715174783,0.8164438682374603,0.2973393842320705,0.9899530348968565,0.6523052353839732,0.25234726041177513,0.21218655514520154,0.4526302088773264,0.023882482437873706,0.6296778332798678,0.7166397612013041,0.39994646860048844,0.2393308296346868,0.6206801786327732,0.7580780221275498,0.2656582768635039,0.5108258078555102,0.31244341072392845,0.7192428197067692,0.7348984689453434
41,0.5893259009209045,0.5461264045923069,0.044716393585750885,0.9734134261275474,0.1489828615601879,0.12834762467851898,0.3544336875150685,0.18512320274279337,0.018421401119967984,0.18422711232567396,0.11979665409125298,0.31776897022005907,0.2414656146921075,0.21587494668764087,0.24454323929681562,0.07668029637317354,0.49566575206784214,0.2225906066778153,0.1716516393896894,0.9248943096826489,0.8630222088203102,0.9819511324274732,0.2758648932732831,0.2611830093778244,0.27635203783151474,0.07541008764660483,0.10030395136771424,0.3786540445188659,0.6990603343785249,0.38859373959925664,0.5303546285165633,0.375338664383579,0.6360401380625463,0.932352625952816,0.21567098406372032,0.6585624113806263,0.32664179090188783,0.30267926794168604,0.18033872455989738,0.4395810056059961,0.6966068723342198,0.6141946086803631,0.7163544483734019,0.1555914455351037,0.18730335937535417,0.15721639072713545,0.7983423088105138,0.7844944876898143,0.7793981828277765,0.25462338721831684,0.3871659209909778,0.30965032684641886,0.7411407612712703,0.8354256470739502,0.7119911003781361,0.1005911811103875,0.08356054140038754,0.09500760611477664,0.8008108675818623,0.7538764777051945,0.8008475567968529,0.22009219375017855,0.20945143497694574,0.22794637424810243,0.08368899240010601,0.17984411521125215,0.627464390669416,0.6338685653495123,0.6088245181388808,0.8525879292569176,0.7154404344548174,0.8399630211293941,0.9968420628159976,0.9947246475886473,0.9377096698091585,0.36789454240757496,0.840954990024223,0.8021220412180694,0.2674259951355529,0.9792436325341624,0.6386439383418966,0.21745691100529957,0.14915103279012357,0.4959611265460124,0.006105907207634358,0.6207781494890229,0.6552546881504268,0.38820301783264755,0.23582185804787267,0.6156303675712819,0.7501857918921437,0.23318005808325085,0.4834160508189458,0.29845495701291724,0.6933252433532212,0.7174265857351771
42,0.5655184921974441,0.5288152038764987,0.04288291958906906,0.9796107128967562,0.24153871515897293,0.18006146701026945,0.38485996749083945,0.23263155936529695,0.05538901033341425,0.2757856958094426,0.1744445412181044,0.3532870396467735,0.288785455232735,0.2452190388311754,0.32862720160242254,0.13517873521560644,0.5176691712061052,0.273759704551237,0.20467377165580755,0.9083508889943771,0.853837728943802,0.9882787405133487,0.20435734209571818,0.18301979669310867,0.19541666460595755,0.05026770795267931,0.09714014531299779,0.32800247398009297,0.6697062792266834,0.37314646912329447,0.5061771761112311,0.3551428362603316,0.6378136057101376,0.9187352589184985,0.19357444162312745,0.624299031278468,0.3153501669250449,0.2881744169921762,0.1742391615812001,0.4610891317746977,0.6842593061968214,0.6071991402142095,0.7056868215281054,0.12581939169050838,0.16406986308028565,0.12619047091145694,0.7800664503694394,0.7697353999940121,0.7628782919464234,0.2323867315805851,0.36605409788561594,0.28564180867612055,0.7201127948207946,0.8245291284896782,0.6988462140102741,0.06794708108399057,0.061704487277190224,0.0664850875892523,0.78191984273288,0.741115017609124,0.7809127145454698,0.19406300418730604,0.18513916971248853,0.1971334339685771,0.06615793188383369,0.16169135700079348,0.6041247435378826,0.6096864623835271,0.58691679000657615,0.8793570977351889,0.7453446243849826,0.8499959135421511,1,1,0.9567837133258671,0.37857399181926576,0.8303507690805818,0.7819552784366137,0.22963753930118097,0.972806101217016,0.6361616442160812,0.19777345583797146,0.09134893874913282,0.5336390675641599,0,0.6045185830163609,0.5975957682271836,0.3636789454314304,0.2184097720116842,0.6125936104431475,0.7375257753540482,0.189835430784123,0.4743268916917044,0.2785729119076304,0.6521971095756409,0.6939883779621298
43,0.546234195019395,0.5068036301521084,0.036240214196326954,0.9831706084304221,0.35423669483218556,0.26106133393865943,0.44045887122749044,0.2986378790318513,0.12430027313719078,0.3862784986556856,0.2583291199402542,0.41508847517184755,0.3536969533996887,0.3046876047667709,0.43109598616120043,0.2242790141011337,0.5605600379131617,0.34213144904405507,0.26757728476877335,0.8968325688649165,0.8384024703345337,0.9824274622093672,0.14635500325735376,0.12185345602237117,0.13152101065878544,0.039619070358894254,0.07658670523635966,0.27906576453310156,0.6392869884733435,0.3556895981267341,0.47464753977970103,0.3328020161851303,0.6360821605355987,0.9051618804112093,0.17221335354022477,0.5909176067611916,0.3010844081061836,0.2733371554886153,0.1671333310992863,0.4832770312345408,0.6725576998221712,0.6008949169964488,0.6954767776717183,0.09764031877902835,0.13962422410972802,0.10398697639243068,0.7623455405733085,0.7548717501895705,0.746827339241849,0.20970781452819712,0.345380818414216,0.2612808858238858,0.7012861609380557,0.812748210483918,0.6875992918486022,0.03664468124641641,0.03950432917733789,0.039665987500754216,0.7627856956148357,0.7278394517453242,0.7607114905299189,0.16361520492998022,0.1631420565750929,0.17037415759767174,0.05376513457481457,0.14957239013661447,0.5817544795276591,0.586655407321235,0.5661745344896137,0.9069665652770285,0.7760669904469496,0.8612732802893596,0.9958072621496796,0.9983973136455787,0.9724079570991725,0.3895323524885473,0.8203688902176369,0.7652529842559682,0.20106632259595378,0.960347185066287,0.642532287182336,0.17067936422774968,0.046120912395600906,0.5679040118780013,0.013619967799277715,0.5700655332019618,0.5608317342349214,0.34920316281352115,0.22279124464170477,0.6063345929233949,0.7110020201597262,0.17939254598257467,0.4598813220290747,0.2631307887195257,0.6157765073254394,0.67877878007429
44,0.525454531994909,0.481672031328075,0.034115712581123614,0.9904117816422545,0.4743054313546315,0.37485753899197805,0.5275560136174186,0.37883997948123915,0.23496937488795047,0.5034518847554852,0.37403145597752674,0.5092445468722818,0.4315583558668361,0.4037451100166426,0.5402189836768041,0.3460491847356271,0.6295594841640768,0.42287732355775326,0.37011263204084716,0.8839900909070867,0.8205083745933732,0.9963195119444369,0.10680857453767409,0.07525921141446054,0.08368530859312125,0.04100023871853013,0.058688602381068836,0.23549079787059377,0.6116076831002878,0.33685714315492066,0.4401270519768199,0.30916469693668913,0.6308912591295609,0.8921379190153121,0.15263998225850817,0.5581884781319024,0.28407001881505806,0.2582950500221822,0.15841954621806786,0.5137065616183726,0.6618080484502391,0.5953579419758083,0.6858876257541395,0.07769873415214283,0.11922098240870123,0.08372864625770676,0.7459073286581606,0.7408272405833831,0.7320937865531332,0.18386986188207521,0.32634195090195894,0.23638602249595222,0.6853746334645201,0.8017231398910954,0.678844346767877,0.014978410335078454,0.019317785127393006,0.019954498758353766,0.7441113219496295,0.7146254112570656,0.7410071184376431,0.13951883086086322,0.14471102268507371,0.14454136810898324,0.04315996233328247,0.1404916568479603,0.5605396535570237,0.5649082280772455,0.5466849733503305,0.9345637854731476,0.8024514335547757,0.8762762917281949,0.9877538550624316,0.9933980508588912,0.9851446247523248,0.40179859345426144,0.7948589663020078,0.7488585464841493,0.18101530521445178,0.9456461735755481,0.6322038605749184,0.14380323251291113,0.013165604690329437,0.5932459944691452,0.036227489231522386,0.5253838045919065,0.5242606073528067,0.3439392418615549,0.20627062706270707,0.5940707660597732,0.6815526968608996,0.15537270087124708,0.4420545182159808,0.254857332724177,0.5781790221933935,0.6719815703987497
45,0.5036273725977898,0.4507477602054458,0.028160559937137772,0.9938609766601535,0.5844986352629047,0.5143621299030494,0.643653301214403,0.46149172223252627,0.3874891385406669,0.6105012760726224,0.5146920903574849,0.6329756171661358,0.5112686635992472,0.5422030527222639,0.6403889844883403,0.49273506144226886,0.7230224941921801,0.505480600463042,0.5126461813861931,0.8727924474636801,0.8055654228950442,1,0.07585759796939509,0.045114894747946464,0.05031394895262155,0.044154764080897135,0.05225921321335814,0.19799026561062988,0.5839956326620657,0.31574577723395103,0.4039230175483985,0.28507287944712867,0.6213032670383983,0.8773041373657451,0.13407471479531397,0.5265503346646527,0.26430923043275767,0.24232551174396064,0.14743977601271996,0.5441872556103378,0.6526251636972955,0.5911270501725395,0.6776090448055925,0.06266930472002613,0.1003773806064911,0.07029243007253326,0.7315951158472322,0.7286535560696387,0.7196580473459573,0.15559824199183478,0.30878362085161076,0.21307725865848903,0.6726559381619565,0.792056495691253,0.6726801661808294,0.003525697197002603,0.0032874947127139267,0.00997029628467927,0.7265721369695068,0.7019735418460232,0.7225751078162391,0.11991986343615352,0.12725722063027797,0.12506008918197994,0.03122045804575289,0.150508912142856,0.5412377590819426,0.5452260278468405,0.5291596627619133,0.960322191732242,0.822002735267925,0.8968919281101259,0.9782770816682131,0.9859720509069534,0.9945892600132917,0.42199071777649755,0.7793980365717492,0.7501246601655468,0.1576199798303372,0.9339091441820175,0.6257811415081248,0.12990409764603242,0.0014185726993378137,0.6152553239695521,0.06499034145834905,0.47073919618715854,0.4917202237722486,0.3341474567009034,0.20803459656310433,0.5897973205084163,0.668154746328645,0.14371974830590356,0.4456533565444456,0.2515928064127597,0.5509067228780773,0.6767054499333454
46,0.5018395961031643,0.4250206258642555,0.018451151014231466,0.9957079273707432,0.6715056495017164,0.6588333024244104,0.7716600722020606,0.5314734094601962,0.5613634396906151,0.6950962655337706,0.6589087277190563,0.7676155822546629,0.5782716364161312,0.7007410912422474,0.7193041270358417,0.6422967367604476,0.826365749504272,0.5755663651792207,0.6758833248245596,0.8601032891769554,0.789447868734465,0.982776483471419,0.06419068863215552,0.02706321708515119,0.027296826462708448,0.048136277060424434,0.037626684109732085,0.16565570925934414,0.5572512335917662,0.29158041824498326,0.3702485865303488,0.2594333582133807,0.6085264426933217,0.8581755516192209,0.11763123546803275,0.49478001965791424,0.24239325632183392,0.22579779341184542,0.13278738964497797,0.5930326314004254,0.645615015226651,0.5886790753076055,0.6711354124377691,0.0526612012958978,0.08441208857297526,0.06376127626655942,0.7200143902846275,0.7190082692085544,0.710146379341806,0.12878680917349208,0.2930871651449944,0.18866917013603493,0.6635571055317357,0.7845540691644569,0.6694588878658508,0,0,0,0.7109921969087214,0.6906604980439564,0.7062261079156266,0.1056097222723544,0.11402092549651462,0.11395169587465719,0.024739385832428445,0.16727337543498633,0.5246458689862351,0.5283671235821575,0.514318165443218,0.9808861261891898,0.8366152969362903,0.9152218487108539,0.9637220404905281,0.9738150626184455,1,0.44895063865833057,0.7554866776084987,0.7456932622806558,0.12890045678353274,0.938953858697037,0.6122587140674913,0.09377305345047278,0,0.6407869174887164,0.08846068144236588,0.42306952018697463,0.47591199374574894,0.3380619402901836,0.20107355563142504,0.5876880796976984,0.6501250824287951,0.1403557599225554,0.4409413891515957,0.2503509573451851,0.5317836836957238,0.6794025910155705
47,0.5237185751088227,0.3980326992574718,0.010877157242222522,0.9980821621170164,0.7321265364797631,0.7798765087456414,0.883183399788155,0.5782128034591878,0.7180959354835793,0.754811064830067,0.7790592854574749,0.8834705633694605,0.6228822638735765,0.8428936429239635,0.7743054576595992,0.7662524037380233,0.9156716708292325,0.6231031339947565,0.8225772293476413,0.844757126508239,0.7703757467006905,0.9783706271174956,0.05660541021397621,0.01730158714337438,0.014974791199081766,0.05332844999779448,0.043039074486729285,0.13518117464624343,0.5298239774529263,0.2675658816347791,0.3372628809773693,0.23571389832765574,0.59292078003991,0.8336361164285341,0.10234829594553185,0.46297095967555335,0.2186002684829397,0.2083362093073245,0.11608366663810053,0.6627290874197383,0.6411955506061361,0.5884780839716425,0.6670864712325609,0.04650054852910963,0.07374082574180456,0.06254300908679473,0.7118562765516235,0.7126906279712639,0.7043443875464483,0.10450374324785634,0.27818241708556185,0.16759185680664554,0.6583704878816006,0.7799092614953674,0.6696098521429945,0.005715877962316133,0.0033807846853975646,0.005769283919640571,0.697981611725076,0.6813287334428703,0.6925996577051939,0.09393059347285619,0.10222718303243168,0.10300803982460137,0.02006580161602999,0.16968750958739215,0.5110417523065409,0.5145335457172914,0.5022894650961848,0.9942143990490236,0.8395691380519021,0.9320314640344332,0.9475566043949567,0.9567054821696308,0.9990257551126793,0.4872750744340026,0.7391715528655196,0.7414439766376063,0.09451563148840302,0.9270469735959312,0.5751110956811546,0.05078465562336663,0.009269273224244642,0.6645011384690062,0.1070942114089748,0.3962971449521109,0.4527935995451444,0.34337047074174515,0.20039072872804567,0.5799175541051194,0.6384908464783248,0.1299128751210071,0.4358276909685903,0.2500311500602244,0.513759068536426,0.68877010884336
